timestamp_myt,date,hour,tide_height_m
2020-11-24T15:20,2020-11-24,15,-0.365
2020-11-24T16:20,2020-11-24,16,-0.252
2020-11-24T17:20,2020-11-24,17,-0.114
2020-11-24T18:20,2020-11-24,18,0.013
2020-11-24T19:20,2020-11-24,19,0.124
2020-11-24T20:20,2020-11-24,20,0.209
2020-11-24T21:20,2020-11-24,21,0.233
2020-11-24T22:20,2020-11-24,22,0.19
2020-11-24T23:20,2020-11-24,23,0.131
2020-11-25T00:20,2020-11-25,0,0.111
2020-11-25T01:20,2020-11-25,1,0.122
2020-11-25T02:20,2020-11-25,2,0.123
2020-11-25T03:20,2020-11-25,3,0.116
2020-11-25T04:20,2020-11-25,4,0.131
2020-11-25T05:20,2020-11-25,5,0.165
2020-11-25T06:20,2020-11-25,6,0.184
2020-11-25T07:20,2020-11-25,7,0.172
2020-11-25T08:20,2020-11-25,8,0.133
2020-11-25T09:20,2020-11-25,9,0.052
2020-11-25T10:20,2020-11-25,10,-0.086
2020-11-25T11:20,2020-11-25,11,-0.241
2020-11-25T12:20,2020-11-25,12,-0.34
2020-11-25T13:20,2020-11-25,13,-0.363
2020-11-25T14:20,2020-11-25,14,-0.346
2020-11-25T15:20,2020-11-25,15,-0.312
2020-11-25T16:20,2020-11-25,16,-0.235
2020-11-25T17:20,2020-11-25,17,-0.104
2020-11-25T18:20,2020-11-25,18,0.043
2020-11-25T19:20,2020-11-25,19,0.165
2020-11-25T20:20,2020-11-25,20,0.25
2020-11-25T21:20,2020-11-25,21,0.284
2020-11-25T22:20,2020-11-25,22,0.243
2020-11-25T23:20,2020-11-25,23,0.14
2020-11-26T00:20,2020-11-26,0,0.04
2020-11-26T01:20,2020-11-26,1,-0.009
2020-11-26T02:20,2020-11-26,2,-0.025
2020-11-26T03:20,2020-11-26,3,-0.044
2020-11-26T04:20,2020-11-26,4,-0.05
2020-11-26T05:20,2020-11-26,5,-0.01
2020-11-26T06:20,2020-11-26,6,0.061
2020-11-26T07:20,2020-11-26,7,0.116
2020-11-26T08:20,2020-11-26,8,0.133
2020-11-26T09:20,2020-11-26,9,0.111
2020-11-26T10:20,2020-11-26,10,0.037
2020-11-26T11:20,2020-11-26,11,-0.09
2020-11-26T12:20,2020-11-26,12,-0.218
2020-11-26T13:20,2020-11-26,13,-0.28
2020-11-26T14:20,2020-11-26,14,-0.271
2020-11-26T15:20,2020-11-26,15,-0.236
2020-11-26T16:20,2020-11-26,16,-0.183
2020-11-26T17:20,2020-11-26,17,-0.081
2020-11-26T18:20,2020-11-26,18,0.069
2020-11-26T19:20,2020-11-26,19,0.215
2020-11-26T20:20,2020-11-26,20,0.312
2020-11-26T21:20,2020-11-26,21,0.346
2020-11-26T22:20,2020-11-26,22,0.312
2020-11-26T23:20,2020-11-26,23,0.199
2020-11-27T00:20,2020-11-27,0,0.041
2020-11-27T01:20,2020-11-27,1,-0.091
2020-11-27T02:20,2020-11-27,2,-0.16
2020-11-27T03:20,2020-11-27,3,-0.194
2020-11-27T04:20,2020-11-27,4,-0.217
2020-11-27T05:20,2020-11-27,5,-0.2
2020-11-27T06:20,2020-11-27,6,-0.12
2020-11-27T07:20,2020-11-27,7,-0.008
2020-11-27T08:20,2020-11-27,8,0.076
2020-11-27T09:20,2020-11-27,9,0.11
2020-11-27T10:20,2020-11-27,10,0.095
2020-11-27T11:20,2020-11-27,11,0.025
2020-11-27T12:20,2020-11-27,12,-0.087
2020-11-27T13:20,2020-11-27,13,-0.18
2020-11-27T14:20,2020-11-27,14,-0.202
2020-11-27T15:20,2020-11-27,15,-0.165
2020-11-27T16:20,2020-11-27,16,-0.108
2020-11-27T17:20,2020-11-27,17,-0.031
2020-11-27T18:20,2020-11-27,18,0.095
2020-11-27T19:20,2020-11-27,19,0.255
2020-11-27T20:20,2020-11-27,20,0.381
2020-11-27T21:20,2020-11-27,21,0.427
2020-11-27T22:20,2020-11-27,22,0.392
2020-11-27T23:20,2020-11-27,23,0.281
2020-11-28T00:20,2020-11-28,0,0.101
2020-11-28T01:20,2020-11-28,1,-0.1
2020-11-28T02:20,2020-11-28,2,-0.252
2020-11-28T03:20,2020-11-28,3,-0.331
2020-11-28T04:20,2020-11-28,4,-0.369
2020-11-28T05:20,2020-11-28,5,-0.376
2020-11-28T06:20,2020-11-28,6,-0.32
2020-11-28T07:20,2020-11-28,7,-0.191
2020-11-28T08:20,2020-11-28,8,-0.044
2020-11-28T09:20,2020-11-28,9,0.056
2020-11-28T10:20,2020-11-28,10,0.093
2020-11-28T11:20,2020-11-28,11,0.079
2020-11-28T12:20,2020-11-28,12,0.017
2020-11-28T13:20,2020-11-28,13,-0.071
2020-11-28T14:20,2020-11-28,14,-0.125
2020-11-28T15:20,2020-11-28,15,-0.108
2020-11-28T16:20,2020-11-28,16,-0.042
2020-11-28T17:20,2020-11-28,17,0.037
2020-11-28T18:20,2020-11-28,18,0.139
2020-11-28T19:20,2020-11-28,19,0.285
2020-11-28T20:20,2020-11-28,20,0.435
2020-11-28T21:20,2020-11-28,21,0.516
2020-11-28T22:20,2020-11-28,22,0.49
2020-11-28T23:20,2020-11-28,23,0.376
2020-11-29T00:20,2020-11-29,0,0.193
2020-11-29T01:20,2020-11-29,1,-0.04
2020-11-29T02:20,2020-11-29,2,-0.268
2020-11-29T03:20,2020-11-29,3,-0.426
2020-11-29T04:20,2020-11-29,4,-0.503
2020-11-29T05:20,2020-11-29,5,-0.527
2020-11-29T06:20,2020-11-29,6,-0.501
2020-11-29T07:20,2020-11-29,7,-0.396
2020-11-29T08:20,2020-11-29,8,-0.223
2020-11-29T09:20,2020-11-29,9,-0.057
2020-11-29T10:20,2020-11-29,10,0.043
2020-11-29T11:20,2020-11-29,11,0.075
2020-11-29T12:20,2020-11-29,12,0.063
2020-11-29T13:20,2020-11-29,13,0.015
2020-11-29T14:20,2020-11-29,14,-0.042
2020-11-29T15:20,2020-11-29,15,-0.055
2020-11-29T16:20,2020-11-29,16,-0.001
2020-11-29T17:20,2020-11-29,17,0.092
2020-11-29T18:20,2020-11-29,18,0.194
2020-11-29T19:20,2020-11-29,19,0.318
2020-11-29T20:20,2020-11-29,20,0.468
2020-11-29T21:20,2020-11-29,21,0.587
2020-11-29T22:20,2020-11-29,22,0.599
2020-11-29T23:20,2020-11-29,23,0.493
2020-11-30T00:20,2020-11-30,0,0.305
2020-11-30T01:20,2020-11-30,1,0.063
2020-11-30T02:20,2020-11-30,2,-0.204
2020-11-30T03:20,2020-11-30,3,-0.442
2020-11-30T04:20,2020-11-30,4,-0.593
2020-11-30T05:20,2020-11-30,5,-0.653
2020-11-30T06:20,2020-11-30,6,-0.649
2020-11-30T07:20,2020-11-30,7,-0.58
2020-11-30T08:20,2020-11-30,8,-0.426
2020-11-30T09:20,2020-11-30,9,-0.226
2020-11-30T10:20,2020-11-30,10,-0.059
2020-11-30T11:20,2020-11-30,11,0.027
2020-11-30T12:20,2020-11-30,12,0.053
2020-11-30T13:20,2020-11-30,13,0.048
2020-11-30T14:20,2020-11-30,14,0.022
2020-11-30T15:20,2020-11-30,15,-0.001
2020-11-30T16:20,2020-11-30,16,0.024
2020-11-30T17:20,2020-11-30,17,0.113
2020-11-30T18:20,2020-11-30,18,0.232
2020-11-30T19:20,2020-11-30,19,0.355
2020-11-30T20:20,2020-11-30,20,0.491
2020-11-30T21:20,2020-11-30,21,0.626
2020-11-30T22:20,2020-11-30,22,0.69
2020-11-30T23:20,2020-11-30,23,0.623
2020-12-01T00:20,2020-12-01,0,0.44
2020-12-01T01:20,2020-12-01,1,0.193
2020-12-01T02:20,2020-12-01,2,-0.085
2020-12-01T03:20,2020-12-01,3,-0.367
2020-12-01T04:20,2020-12-01,4,-0.599
2020-12-01T05:20,2020-12-01,5,-0.73
2020-12-01T06:20,2020-12-01,6,-0.763
2020-12-01T07:20,2020-12-01,7,-0.722
2020-12-01T08:20,2020-12-01,8,-0.609
2020-12-01T09:20,2020-12-01,9,-0.421
2020-12-01T10:20,2020-12-01,10,-0.213
2020-12-01T11:20,2020-12-01,11,-0.064
2020-12-01T12:20,2020-12-01,12,0.003
2020-12-01T13:20,2020-12-01,13,0.028
2020-12-01T14:20,2020-12-01,14,0.039
2020-12-01T15:20,2020-12-01,15,0.038
2020-12-01T16:20,2020-12-01,16,0.048
2020-12-01T17:20,2020-12-01,17,0.109
2020-12-01T18:20,2020-12-01,18,0.228
2020-12-01T19:20,2020-12-01,19,0.368
2020-12-01T20:20,2020-12-01,20,0.505
2020-12-01T21:20,2020-12-01,21,0.639
2020-12-01T22:20,2020-12-01,22,0.739
2020-12-01T23:20,2020-12-01,23,0.734
2020-12-02T00:20,2020-12-02,0,0.59
2020-12-02T01:20,2020-12-02,1,0.347
2020-12-02T02:20,2020-12-02,2,0.065
2020-12-02T03:20,2020-12-02,3,-0.228
2020-12-02T04:20,2020-12-02,4,-0.51
2020-12-02T05:20,2020-12-02,5,-0.724
2020-12-02T06:20,2020-12-02,6,-0.826
2020-12-02T07:20,2020-12-02,7,-0.824
2020-12-02T08:20,2020-12-02,8,-0.746
2020-12-02T09:20,2020-12-02,9,-0.598
2020-12-02T10:20,2020-12-02,10,-0.395
2020-12-02T11:20,2020-12-02,11,-0.2
2020-12-02T12:20,2020-12-02,12,-0.078
2020-12-02T13:20,2020-12-02,13,-0.025
2020-12-02T14:20,2020-12-02,14,0.007
2020-12-02T15:20,2020-12-02,15,0.039
2020-12-02T16:20,2020-12-02,16,0.065
2020-12-02T17:20,2020-12-02,17,0.105
2020-12-02T18:20,2020-12-02,18,0.196
2020-12-02T19:20,2020-12-02,19,0.339
2020-12-02T20:20,2020-12-02,20,0.494
2020-12-02T21:20,2020-12-02,21,0.633
2020-12-02T22:20,2020-12-02,22,0.748
2020-12-02T23:20,2020-12-02,23,0.797
2020-12-03T00:20,2020-12-03,0,0.722
2020-12-03T01:20,2020-12-03,1,0.513
2020-12-03T02:20,2020-12-03,2,0.234
2020-12-03T03:20,2020-12-03,3,-0.06
2020-12-03T04:20,2020-12-03,4,-0.351
2020-12-03T05:20,2020-12-03,5,-0.619
2020-12-03T06:20,2020-12-03,6,-0.808
2020-12-03T07:20,2020-12-03,7,-0.877
2020-12-03T08:20,2020-12-03,8,-0.84
2020-12-03T09:20,2020-12-03,9,-0.732
2020-12-03T10:20,2020-12-03,10,-0.564
2020-12-03T11:20,2020-12-03,11,-0.363
2020-12-03T12:20,2020-12-03,12,-0.193
2020-12-03T13:20,2020-12-03,13,-0.098
2020-12-03T14:20,2020-12-03,14,-0.051
2020-12-03T15:20,2020-12-03,15,-0.002
2020-12-03T16:20,2020-12-03,16,0.055
2020-12-03T17:20,2020-12-03,17,0.104
2020-12-03T18:20,2020-12-03,18,0.167
2020-12-03T19:20,2020-12-03,19,0.28
2020-12-03T20:20,2020-12-03,20,0.439
2020-12-03T21:20,2020-12-03,21,0.597
2020-12-03T22:20,2020-12-03,22,0.725
2020-12-03T23:20,2020-12-03,23,0.807
2020-12-04T00:20,2020-12-04,0,0.801
2020-12-04T01:20,2020-12-04,1,0.662
2020-12-04T02:20,2020-12-04,2,0.412
2020-12-04T03:20,2020-12-04,3,0.12
2020-12-04T04:20,2020-12-04,4,-0.166
2020-12-04T05:20,2020-12-04,5,-0.443
2020-12-04T06:20,2020-12-04,6,-0.691
2020-12-04T07:20,2020-12-04,7,-0.851
2020-12-04T08:20,2020-12-04,8,-0.887
2020-12-04T09:20,2020-12-04,9,-0.822
2020-12-04T10:20,2020-12-04,10,-0.693
2020-12-04T11:20,2020-12-04,11,-0.52
2020-12-04T12:20,2020-12-04,12,-0.334
2020-12-04T13:20,2020-12-04,13,-0.191
2020-12-04T14:20,2020-12-04,14,-0.114
2020-12-04T15:20,2020-12-04,15,-0.06
2020-12-04T16:20,2020-12-04,16,0.012
2020-12-04T17:20,2020-12-04,17,0.089
2020-12-04T18:20,2020-12-04,18,0.154
2020-12-04T19:20,2020-12-04,19,0.23
2020-12-04T20:20,2020-12-04,20,0.356
2020-12-04T21:20,2020-12-04,21,0.519
2020-12-04T22:20,2020-12-04,22,0.667
2020-12-04T23:20,2020-12-04,23,0.771
2020-12-05T00:20,2020-12-05,0,0.813
2020-12-05T01:20,2020-12-05,1,0.754
2020-12-05T02:20,2020-12-05,2,0.572
2020-12-05T03:20,2020-12-05,3,0.304
2020-12-05T04:20,2020-12-05,4,0.023
2020-12-05T05:20,2020-12-05,5,-0.243
2020-12-05T06:20,2020-12-05,6,-0.502
2020-12-05T07:20,2020-12-05,7,-0.728
2020-12-05T08:20,2020-12-05,8,-0.858
2020-12-05T09:20,2020-12-05,9,-0.864
2020-12-05T10:20,2020-12-05,10,-0.779
2020-12-05T11:20,2020-12-05,11,-0.642
2020-12-05T12:20,2020-12-05,12,-0.473
2020-12-05T13:20,2020-12-05,13,-0.305
2020-12-05T14:20,2020-12-05,14,-0.184
2020-12-05T15:20,2020-12-05,15,-0.112
2020-12-05T16:20,2020-12-05,16,-0.043
2020-12-05T17:20,2020-12-05,17,0.051
2020-12-05T18:20,2020-12-05,18,0.14
2020-12-05T19:20,2020-12-05,19,0.207
2020-12-05T20:20,2020-12-05,20,0.285
2020-12-05T21:20,2020-12-05,21,0.411
2020-12-05T22:20,2020-12-05,22,0.564
2020-12-05T23:20,2020-12-05,23,0.691
2020-12-06T00:20,2020-12-06,0,0.764
2020-12-06T01:20,2020-12-06,1,0.767
2020-12-06T02:20,2020-12-06,2,0.67
2020-12-06T03:20,2020-12-06,3,0.466
2020-12-06T04:20,2020-12-06,4,0.205
2020-12-06T05:20,2020-12-06,5,-0.05
2020-12-06T06:20,2020-12-06,6,-0.29
2020-12-06T07:20,2020-12-06,7,-0.528
2020-12-06T08:20,2020-12-06,8,-0.731
2020-12-06T09:20,2020-12-06,9,-0.833
2020-12-06T10:20,2020-12-06,10,-0.815
2020-12-06T11:20,2020-12-06,11,-0.717
2020-12-06T12:20,2020-12-06,12,-0.579
2020-12-06T13:20,2020-12-06,13,-0.418
2020-12-06T14:20,2020-12-06,14,-0.265
2020-12-06T15:20,2020-12-06,15,-0.156
2020-12-06T16:20,2020-12-06,16,-0.08
2020-12-06T17:20,2020-12-06,17,0.007
2020-12-06T18:20,2020-12-06,18,0.111
2020-12-06T19:20,2020-12-06,19,0.195
2020-12-06T20:20,2020-12-06,20,0.248
2020-12-06T21:20,2020-12-06,21,0.314
2020-12-06T22:20,2020-12-06,22,0.428
2020-12-06T23:20,2020-12-06,23,0.559
2020-12-07T00:20,2020-12-07,0,0.656
2020-12-07T01:20,2020-12-07,1,0.699
2020-12-07T02:20,2020-12-07,2,0.674
2020-12-07T03:20,2020-12-07,3,0.561
2020-12-07T04:20,2020-12-07,4,0.361
2020-12-07T05:20,2020-12-07,5,0.128
2020-12-07T06:20,2020-12-07,6,-0.091
2020-12-07T07:20,2020-12-07,7,-0.304
2020-12-07T08:20,2020-12-07,8,-0.523
2020-12-07T09:20,2020-12-07,9,-0.703
2020-12-07T10:20,2020-12-07,10,-0.777
2020-12-07T11:20,2020-12-07,11,-0.739
2020-12-07T12:20,2020-12-07,12,-0.634
2020-12-07T13:20,2020-12-07,13,-0.498
2020-12-07T14:20,2020-12-07,14,-0.343
2020-12-07T15:20,2020-12-07,15,-0.198
2020-12-07T16:20,2020-12-07,16,-0.092
2020-12-07T17:20,2020-12-07,17,-0.009
2020-12-07T18:20,2020-12-07,18,0.084
2020-12-07T19:20,2020-12-07,19,0.179
2020-12-07T20:20,2020-12-07,20,0.235
2020-12-07T21:20,2020-12-07,21,0.256
2020-12-07T22:20,2020-12-07,22,0.297
2020-12-07T23:20,2020-12-07,23,0.387
2020-12-08T00:20,2020-12-08,0,0.489
2020-12-08T01:20,2020-12-08,1,0.556
2020-12-08T02:20,2020-12-08,2,0.577
2020-12-08T03:20,2020-12-08,3,0.544
2020-12-08T04:20,2020-12-08,4,0.439
2020-12-08T05:20,2020-12-08,5,0.268
2020-12-08T06:20,2020-12-08,6,0.078
2020-12-08T07:20,2020-12-08,7,-0.102
2020-12-08T08:20,2020-12-08,8,-0.29
2020-12-08T09:20,2020-12-08,9,-0.489
2020-12-08T10:20,2020-12-08,10,-0.642
2020-12-08T11:20,2020-12-08,11,-0.688
2020-12-08T12:20,2020-12-08,12,-0.632
2020-12-08T13:20,2020-12-08,13,-0.523
2020-12-08T14:20,2020-12-08,14,-0.388
2020-12-08T15:20,2020-12-08,15,-0.236
2020-12-08T16:20,2020-12-08,16,-0.092
2020-12-08T17:20,2020-12-08,17,0.014
2020-12-08T18:20,2020-12-08,18,0.096
2020-12-08T19:20,2020-12-08,19,0.175
2020-12-08T20:20,2020-12-08,20,0.234
2020-12-08T21:20,2020-12-08,21,0.238
2020-12-08T22:20,2020-12-08,22,0.213
2020-12-08T23:20,2020-12-08,23,0.219
2020-12-09T00:20,2020-12-09,0,0.278
2020-12-09T01:20,2020-12-09,1,0.347
2020-12-09T02:20,2020-12-09,2,0.39
2020-12-09T03:20,2020-12-09,3,0.406
2020-12-09T04:20,2020-12-09,4,0.39
2020-12-09T05:20,2020-12-09,5,0.319
2020-12-09T06:20,2020-12-09,6,0.196
2020-12-09T07:20,2020-12-09,7,0.057
2020-12-09T08:20,2020-12-09,8,-0.085
2020-12-09T09:20,2020-12-09,9,-0.249
2020-12-09T10:20,2020-12-09,10,-0.426
2020-12-09T11:20,2020-12-09,11,-0.548
2020-12-09T12:20,2020-12-09,12,-0.563
2020-12-09T13:20,2020-12-09,13,-0.491
2020-12-09T14:20,2020-12-09,14,-0.38
2020-12-09T15:20,2020-12-09,15,-0.244
2020-12-09T16:20,2020-12-09,16,-0.088
2020-12-09T17:20,2020-12-09,17,0.056
2020-12-09T18:20,2020-12-09,18,0.156
2020-12-09T19:20,2020-12-09,19,0.219
2020-12-09T20:20,2020-12-09,20,0.257
2020-12-09T21:20,2020-12-09,21,0.252
2020-12-09T22:20,2020-12-09,22,0.188
2020-12-09T23:20,2020-12-09,23,0.106
2020-12-10T00:20,2020-12-10,0,0.073
2020-12-10T01:20,2020-12-10,1,0.098
2020-12-10T02:20,2020-12-10,2,0.138
2020-12-10T03:20,2020-12-10,3,0.169
2020-12-10T04:20,2020-12-10,4,0.203
2020-12-10T05:20,2020-12-10,5,0.228
2020-12-10T06:20,2020-12-10,6,0.212
2020-12-10T07:20,2020-12-10,7,0.147
2020-12-10T08:20,2020-12-10,8,0.058
2020-12-10T09:20,2020-12-10,9,-0.049
2020-12-10T10:20,2020-12-10,10,-0.189
2020-12-10T11:20,2020-12-10,11,-0.336
2020-12-10T12:20,2020-12-10,12,-0.42
2020-12-10T13:20,2020-12-10,13,-0.404
2020-12-10T14:20,2020-12-10,14,-0.319
2020-12-10T15:20,2020-12-10,15,-0.205
2020-12-10T16:20,2020-12-10,16,-0.065
2020-12-10T17:20,2020-12-10,17,0.098
2020-12-10T18:20,2020-12-10,18,0.239
2020-12-10T19:20,2020-12-10,19,0.319
2020-12-10T20:20,2020-12-10,20,0.338
2020-12-10T21:20,2020-12-10,21,0.309
2020-12-10T22:20,2020-12-10,22,0.221
2020-12-10T23:20,2020-12-10,23,0.078
2020-12-11T00:20,2020-12-11,0,-0.06
2020-12-11T01:20,2020-12-11,1,-0.131
2020-12-11T02:20,2020-12-11,2,-0.139
2020-12-11T03:20,2020-12-11,3,-0.121
2020-12-11T04:20,2020-12-11,4,-0.082
2020-12-11T05:20,2020-12-11,5,-0.009
2020-12-11T06:20,2020-12-11,6,0.076
2020-12-11T07:20,2020-12-11,7,0.124
2020-12-11T08:20,2020-12-11,8,0.117
2020-12-11T09:20,2020-12-11,9,0.073
2020-12-11T10:20,2020-12-11,10,-0.003
2020-12-11T11:20,2020-12-11,11,-0.116
2020-12-11T12:20,2020-12-11,12,-0.225
2020-12-11T13:20,2020-12-11,13,-0.267
2020-12-11T14:20,2020-12-11,14,-0.222
2020-12-11T15:20,2020-12-11,15,-0.126
2020-12-11T16:20,2020-12-11,16,-0.008
2020-12-11T17:20,2020-12-11,17,0.141
2020-12-11T18:20,2020-12-11,18,0.309
2020-12-11T19:20,2020-12-11,19,0.438
2020-12-11T20:20,2020-12-11,20,0.477
2020-12-11T21:20,2020-12-11,21,0.431
2020-12-11T22:20,2020-12-11,22,0.317
2020-12-11T23:20,2020-12-11,23,0.139
2020-12-12T00:20,2020-12-12,0,-0.078
2020-12-12T01:20,2020-12-12,1,-0.266
2020-12-12T02:20,2020-12-12,2,-0.371
2020-12-12T03:20,2020-12-12,3,-0.405
2020-12-12T04:20,2020-12-12,4,-0.396
2020-12-12T05:20,2020-12-12,5,-0.333
2020-12-12T06:20,2020-12-12,6,-0.204
2020-12-12T07:20,2020-12-12,7,-0.052
2020-12-12T08:20,2020-12-12,8,0.056
2020-12-12T09:20,2020-12-12,9,0.097
2020-12-12T10:20,2020-12-12,10,0.09
2020-12-12T11:20,2020-12-12,11,0.042
2020-12-12T12:20,2020-12-12,12,-0.037
2020-12-12T13:20,2020-12-12,13,-0.105
2020-12-12T14:20,2020-12-12,14,-0.106
2020-12-12T15:20,2020-12-12,15,-0.035
2020-12-12T16:20,2020-12-12,16,0.07
2020-12-12T17:20,2020-12-12,17,0.195
2020-12-12T18:20,2020-12-12,18,0.356
2020-12-12T19:20,2020-12-12,19,0.525
2020-12-12T20:20,2020-12-12,20,0.626
2020-12-12T21:20,2020-12-12,21,0.608
2020-12-12T22:20,2020-12-12,22,0.483
2020-12-12T23:20,2020-12-12,23,0.281
2020-12-13T00:20,2020-12-13,0,0.02
2020-12-13T01:20,2020-12-13,1,-0.257
2020-12-13T02:20,2020-12-13,2,-0.483
2020-12-13T03:20,2020-12-13,3,-0.614
2020-12-13T04:20,2020-12-13,4,-0.665
2020-12-13T05:20,2020-12-13,5,-0.649
2020-12-13T06:20,2020-12-13,6,-0.547
2020-12-13T07:20,2020-12-13,7,-0.358
2020-12-13T08:20,2020-12-13,8,-0.147
2020-12-13T09:20,2020-12-13,9,0.005
2020-12-13T10:20,2020-12-13,10,0.079
2020-12-13T11:20,2020-12-13,11,0.099
2020-12-13T12:20,2020-12-13,12,0.079
2020-12-13T13:20,2020-12-13,13,0.035
2020-12-13T14:20,2020-12-13,14,0.01
2020-12-13T15:20,2020-12-13,15,0.047
2020-12-13T16:20,2020-12-13,16,0.138
2020-12-13T17:20,2020-12-13,17,0.252
2020-12-13T18:20,2020-12-13,18,0.388
2020-12-13T19:20,2020-12-13,19,0.56
2020-12-13T20:20,2020-12-13,20,0.72
2020-12-13T21:20,2020-12-13,21,0.779
2020-12-13T22:20,2020-12-13,22,0.693
2020-12-13T23:20,2020-12-13,23,0.49
2020-12-14T00:20,2020-12-14,0,0.212
2020-12-14T01:20,2020-12-14,1,-0.111
2020-12-14T02:20,2020-12-14,2,-0.43
2020-12-14T03:20,2020-12-14,3,-0.679
2020-12-14T04:20,2020-12-14,4,-0.824
2020-12-14T05:20,2020-12-14,5,-0.88
2020-12-14T06:20,2020-12-14,6,-0.846
2020-12-14T07:20,2020-12-14,7,-0.699
2020-12-14T08:20,2020-12-14,8,-0.458
2020-12-14T09:20,2020-12-14,9,-0.21
2020-12-14T10:20,2020-12-14,10,-0.037
2020-12-14T11:20,2020-12-14,11,0.054
2020-12-14T12:20,2020-12-14,12,0.095
2020-12-14T13:20,2020-12-14,13,0.102
2020-12-14T14:20,2020-12-14,14,0.092
2020-12-14T15:20,2020-12-14,15,0.105
2020-12-14T16:20,2020-12-14,16,0.173
2020-12-14T17:20,2020-12-14,17,0.281
2020-12-14T18:20,2020-12-14,18,0.406
2020-12-14T19:20,2020-12-14,19,0.556
2020-12-14T20:20,2020-12-14,20,0.733
2020-12-14T21:20,2020-12-14,21,0.871
2020-12-14T22:20,2020-12-14,22,0.877
2020-12-14T23:20,2020-12-14,23,0.724
2020-12-15T00:20,2020-12-15,0,0.458
2020-12-15T01:20,2020-12-15,1,0.129
2020-12-15T02:20,2020-12-15,2,-0.232
2020-12-15T03:20,2020-12-15,3,-0.571
2020-12-15T04:20,2020-12-15,4,-0.827
2020-12-15T05:20,2020-12-15,5,-0.974
2020-12-15T06:20,2020-12-15,6,-1.021
2020-12-15T07:20,2020-12-15,7,-0.961
2020-12-15T08:20,2020-12-15,8,-0.776
2020-12-15T09:20,2020-12-15,9,-0.504
2020-12-15T10:20,2020-12-15,10,-0.246
2020-12-15T11:20,2020-12-15,11,-0.074
2020-12-15T12:20,2020-12-15,12,0.021
2020-12-15T13:20,2020-12-15,13,0.078
2020-12-15T14:20,2020-12-15,14,0.109
2020-12-15T15:20,2020-12-15,15,0.128
2020-12-15T16:20,2020-12-15,16,0.172
2020-12-15T17:20,2020-12-15,17,0.264
2020-12-15T18:20,2020-12-15,18,0.387
2020-12-15T19:20,2020-12-15,19,0.524
2020-12-15T20:20,2020-12-15,20,0.686
2020-12-15T21:20,2020-12-15,21,0.859
2020-12-15T22:20,2020-12-15,22,0.963
2020-12-15T23:20,2020-12-15,23,0.913
2020-12-16T00:20,2020-12-16,0,0.705
2020-12-16T01:20,2020-12-16,1,0.4
2020-12-16T02:20,2020-12-16,2,0.046
2020-12-16T03:20,2020-12-16,3,-0.326
2020-12-16T04:20,2020-12-16,4,-0.665
2020-12-16T05:20,2020-12-16,5,-0.913
2020-12-16T06:20,2020-12-16,6,-1.047
2020-12-16T07:20,2020-12-16,7,-1.076
2020-12-16T08:20,2020-12-16,8,-0.99
2020-12-16T09:20,2020-12-16,9,-0.78
2020-12-16T10:20,2020-12-16,10,-0.503
2020-12-16T11:20,2020-12-16,11,-0.262
2020-12-16T12:20,2020-12-16,12,-0.108
2020-12-16T13:20,2020-12-16,13,-0.015
2020-12-16T14:20,2020-12-16,14,0.054
2020-12-16T15:20,2020-12-16,15,0.104
2020-12-16T16:20,2020-12-16,16,0.144
2020-12-16T17:20,2020-12-16,17,0.21
2020-12-16T18:20,2020-12-16,18,0.321
2020-12-16T19:20,2020-12-16,19,0.457
2020-12-16T20:20,2020-12-16,20,0.605
2020-12-16T21:20,2020-12-16,21,0.77
2020-12-16T22:20,2020-12-16,22,0.925
2020-12-16T23:20,2020-12-16,23,0.985
2020-12-17T00:20,2020-12-17,0,0.884
2020-12-17T01:20,2020-12-17,1,0.642
2020-12-17T02:20,2020-12-17,2,0.325
2020-12-17T03:20,2020-12-17,3,-0.027
2020-12-17T04:20,2020-12-17,4,-0.389
2020-12-17T05:20,2020-12-17,5,-0.71
2020-12-17T06:20,2020-12-17,6,-0.934
2020-12-17T07:20,2020-12-17,7,-1.044
2020-12-17T08:20,2020-12-17,8,-1.049
2020-12-17T09:20,2020-12-17,9,-0.942
2020-12-17T10:20,2020-12-17,10,-0.727
2020-12-17T11:20,2020-12-17,11,-0.47
2020-12-17T12:20,2020-12-17,12,-0.263
2020-12-17T13:20,2020-12-17,13,-0.134
2020-12-17T14:20,2020-12-17,14,-0.045
2020-12-17T15:20,2020-12-17,15,0.033
2020-12-17T16:20,2020-12-17,16,0.094
2020-12-17T17:20,2020-12-17,17,0.147
2020-12-17T18:20,2020-12-17,18,0.228
2020-12-17T19:20,2020-12-17,19,0.351
2020-12-17T20:20,2020-12-17,20,0.496
2020-12-17T21:20,2020-12-17,21,0.646
2020-12-17T22:20,2020-12-17,22,0.802
2020-12-17T23:20,2020-12-17,23,0.927
2020-12-18T00:20,2020-12-18,0,0.94
2020-12-18T01:20,2020-12-18,1,0.801
2020-12-18T02:20,2020-12-18,2,0.547
2020-12-18T03:20,2020-12-18,3,0.242
2020-12-18T04:20,2020-12-18,4,-0.087
2020-12-18T05:20,2020-12-18,5,-0.423
2020-12-18T06:20,2020-12-18,6,-0.712
2020-12-18T07:20,2020-12-18,7,-0.9
2020-12-18T08:20,2020-12-18,8,-0.978
2020-12-18T09:20,2020-12-18,9,-0.959
